;tweetid;stance;topic;hate;sentiment
427;1277805067232522241;AGAINST;stay_at_home_orders;offensive_language;other
428;1276487825135996928;AGAINST;stay_at_home_orders;offensive_language;neg
429;1287117324529483776;AGAINST;stay_at_home_orders;neither;neg
430;1287775119721541632;AGAINST;stay_at_home_orders;neither;neg
431;1287561497871351809;AGAINST;stay_at_home_orders;neither;neg
432;1286203856012161026;AGAINST;stay_at_home_orders;neither;neg
433;1249798247687782400;AGAINST;stay_at_home_orders;offensive_language;pos
434;1284827343429804033;AGAINST;stay_at_home_orders;offensive_language;neg
435;1285762580330536960;AGAINST;stay_at_home_orders;neither;neg
436;1282500304336908289;AGAINST;stay_at_home_orders;hate_speech;neg
437;1249803304021958658;AGAINST;stay_at_home_orders;neither;neg
438;1286503365413728259;AGAINST;stay_at_home_orders;neither;neg
439;1282434318925799426;AGAINST;stay_at_home_orders;offensive_language;neg
440;1289122607141445633;AGAINST;stay_at_home_orders;hate_speech;neg
441;1286623305261342720;AGAINST;stay_at_home_orders;hate_speech;neg
442;1286402187787227137;AGAINST;stay_at_home_orders;neither;neg
443;1283522361069907968;AGAINST;stay_at_home_orders;hate_speech;neg
444;1286782349972250626;AGAINST;stay_at_home_orders;offensive_language;neg
445;1283360639923167232;AGAINST;stay_at_home_orders;neither;neg
446;1287483393706545154;AGAINST;stay_at_home_orders;neither;neg
447;1285925321779359744;AGAINST;stay_at_home_orders;neither;neg
448;1276894201058385920;AGAINST;stay_at_home_orders;hate_speech;neg
449;1287356703466377217;AGAINST;stay_at_home_orders;offensive_language;other
450;1283511097031561218;AGAINST;stay_at_home_orders;hate_speech;neg
451;1281813470673924097;AGAINST;stay_at_home_orders;neither;neg
452;1281382425541533696;AGAINST;stay_at_home_orders;offensive_language;neg
453;1283804237672194049;AGAINST;stay_at_home_orders;neither;neg
454;1290498442624503810;AGAINST;stay_at_home_orders;offensive_language;neg
455;1285927035043557377;AGAINST;stay_at_home_orders;offensive_language;neg
456;1278082062986080257;AGAINST;stay_at_home_orders;offensive_language;pos
457;1248357251276066816;AGAINST;stay_at_home_orders;offensive_language;neg
458;1284411295358476290;AGAINST;stay_at_home_orders;neither;neg
459;1281301178412707841;AGAINST;stay_at_home_orders;neither;other
460;1249496334345920512;AGAINST;stay_at_home_orders;hate_speech;neg
461;1287901641853636608;AGAINST;stay_at_home_orders;offensive_language;other
462;1278561492485525504;AGAINST;stay_at_home_orders;offensive_language;neg
463;1282298453851361281;AGAINST;stay_at_home_orders;neither;other
464;1282798485839007744;AGAINST;stay_at_home_orders;neither;neg
465;1283700744789663744;AGAINST;stay_at_home_orders;neither;neg
466;1277769527732961280;AGAINST;stay_at_home_orders;offensive_language;neg
467;1276600767860953088;AGAINST;stay_at_home_orders;offensive_language;neg
468;1282049357416738817;AGAINST;stay_at_home_orders;neither;neg
469;1286740197468549120;AGAINST;stay_at_home_orders;neither;neg
470;1275964185654947841;AGAINST;stay_at_home_orders;hate_speech;neg
471;1276193434047414272;AGAINST;stay_at_home_orders;neither;neg
472;1289725579571261441;AGAINST;stay_at_home_orders;offensive_language;neg
473;1287734729802842113;AGAINST;stay_at_home_orders;offensive_language;neg
474;1282891939524653056;AGAINST;stay_at_home_orders;neither;neg
475;1276375747171504128;AGAINST;stay_at_home_orders;neither;pos
476;1288948743908347906;AGAINST;stay_at_home_orders;offensive_language;neg
477;1248793099356311552;AGAINST;stay_at_home_orders;neither;neg
478;1283505243377016833;AGAINST;stay_at_home_orders;offensive_language;neg
479;1281948145015037952;AGAINST;stay_at_home_orders;offensive_language;neg
480;1282830869200277504;AGAINST;stay_at_home_orders;neither;pos
481;1286681845342461954;AGAINST;stay_at_home_orders;neither;neg
482;1276546325815820289;AGAINST;stay_at_home_orders;offensive_language;neg
483;1289157040904929286;AGAINST;stay_at_home_orders;hate_speech;pos
484;1273283840337801216;AGAINST;stay_at_home_orders;neither;neg
485;1252813074714685441;AGAINST;stay_at_home_orders;hate_speech;neg
486;1276971898006618112;AGAINST;stay_at_home_orders;neither;neg
487;1276213096147832832;AGAINST;stay_at_home_orders;offensive_language;neg
488;1287856171261468673;AGAINST;stay_at_home_orders;neither;neg
489;1282894556963405824;AGAINST;stay_at_home_orders;hate_speech;neg
490;1251871713945673729;AGAINST;stay_at_home_orders;neither;neg
491;1276669639431458823;AGAINST;stay_at_home_orders;neither;neg
492;1281946623778738179;AGAINST;stay_at_home_orders;offensive_language;neg
493;1282061161454645248;AGAINST;stay_at_home_orders;neither;neg
494;1284414832565944321;AGAINST;stay_at_home_orders;neither;other
495;1278459624748920836;AGAINST;stay_at_home_orders;offensive_language;neg
496;1276637218006724608;AGAINST;stay_at_home_orders;offensive_language;neg
497;1282402362502635528;AGAINST;stay_at_home_orders;offensive_language;neg
498;1285280086866964485;AGAINST;stay_at_home_orders;neither;neg
499;1285906880213266433;AGAINST;stay_at_home_orders;hate_speech;neg
500;1276211386310365184;AGAINST;stay_at_home_orders;neither;neg
501;1290284554033303552;AGAINST;stay_at_home_orders;neither;other
502;1283327476219949056;AGAINST;stay_at_home_orders;neither;neg
503;1277985474628382727;AGAINST;stay_at_home_orders;offensive_language;neg
504;1249689711674830849;AGAINST;stay_at_home_orders;hate_speech;neg
505;1276425636509290496;AGAINST;stay_at_home_orders;neither;neg
506;1278096431388266498;AGAINST;stay_at_home_orders;neither;neg
507;1251480842880376832;AGAINST;stay_at_home_orders;offensive_language;neg
508;1286965216027332609;AGAINST;stay_at_home_orders;offensive_language;neg
509;1290182092312068100;AGAINST;stay_at_home_orders;offensive_language;neg
510;1283507062148870149;AGAINST;stay_at_home_orders;offensive_language;other
511;1282549456575983616;AGAINST;stay_at_home_orders;offensive_language;neg
512;1283912241109245953;AGAINST;stay_at_home_orders;neither;other
513;1281342814547312640;AGAINST;stay_at_home_orders;offensive_language;neg
514;1277847320495894529;AGAINST;stay_at_home_orders;hate_speech;neg
515;1290263635323830272;AGAINST;stay_at_home_orders;neither;neg
516;1282216369178779653;AGAINST;stay_at_home_orders;neither;neg
517;1289693917500203008;AGAINST;stay_at_home_orders;offensive_language;other
518;1282856703722090496;AGAINST;stay_at_home_orders;neither;pos
519;1285117265881567232;AGAINST;stay_at_home_orders;offensive_language;neg
520;1283066966350143491;AGAINST;stay_at_home_orders;neither;neg
521;1278475350197100545;AGAINST;stay_at_home_orders;offensive_language;neg
522;1281466434703355904;AGAINST;stay_at_home_orders;neither;neg
523;1288465597781737473;AGAINST;stay_at_home_orders;neither;neg
524;1286371134447816704;AGAINST;stay_at_home_orders;neither;neg
525;1281536188277497857;AGAINST;stay_at_home_orders;offensive_language;neg
526;1286784987250003968;AGAINST;stay_at_home_orders;neither;neg
527;1278385004066693120;AGAINST;stay_at_home_orders;offensive_language;neg
528;1288049775514796032;AGAINST;stay_at_home_orders;offensive_language;neg
529;1281368152241328128;AGAINST;stay_at_home_orders;offensive_language;neg
530;1289520805265567744;AGAINST;stay_at_home_orders;offensive_language;neg
531;1278031043744890881;AGAINST;stay_at_home_orders;offensive_language;neg
532;1283616655273156612;AGAINST;stay_at_home_orders;neither;other
533;1282710870838185984;AGAINST;stay_at_home_orders;neither;neg
534;1278052035506642944;AGAINST;stay_at_home_orders;offensive_language;neg
535;1253061066571108352;AGAINST;stay_at_home_orders;neither;neg
536;1284220245511737345;AGAINST;stay_at_home_orders;offensive_language;neg
537;1284449246742228993;AGAINST;stay_at_home_orders;neither;neg
538;1280808438457602049;AGAINST;stay_at_home_orders;neither;neg
539;1286202048724205568;AGAINST;stay_at_home_orders;offensive_language;neg
540;1284473086872563713;AGAINST;stay_at_home_orders;neither;neg
541;1290144733319147520;AGAINST;stay_at_home_orders;neither;neg
542;1284225325044555776;AGAINST;stay_at_home_orders;neither;neg
543;1280443226130984960;AGAINST;stay_at_home_orders;neither;neg
544;1286433006027235330;AGAINST;stay_at_home_orders;neither;neg
545;1289354121569435648;AGAINST;stay_at_home_orders;neither;neg
546;1290349962388279296;AGAINST;stay_at_home_orders;offensive_language;neg
547;1283405653638348803;AGAINST;stay_at_home_orders;offensive_language;neg
548;1278088194232328193;AGAINST;stay_at_home_orders;offensive_language;neg
549;1251920560566738945;AGAINST;stay_at_home_orders;neither;neg
550;1283389642914566145;AGAINST;stay_at_home_orders;neither;neg
551;1278263448623812611;AGAINST;stay_at_home_orders;offensive_language;neg
552;1278296677275914242;AGAINST;stay_at_home_orders;offensive_language;neg
553;1277002825726169088;AGAINST;stay_at_home_orders;offensive_language;neg
554;1286346744356372483;AGAINST;stay_at_home_orders;neither;neg
555;1287194749871353857;AGAINST;stay_at_home_orders;offensive_language;neg
556;1253201859214360576;AGAINST;stay_at_home_orders;offensive_language;neg
557;1286510618527166464;AGAINST;stay_at_home_orders;neither;neg
558;1281434707515846656;AGAINST;stay_at_home_orders;offensive_language;neg
559;1282345034616979456;AGAINST;stay_at_home_orders;neither;neg
560;1289351282944167936;AGAINST;stay_at_home_orders;neither;neg
561;1277986742327480322;AGAINST;stay_at_home_orders;offensive_language;neg
562;1289148741753110529;AGAINST;stay_at_home_orders;offensive_language;neg
563;1281339674129301504;AGAINST;stay_at_home_orders;neither;pos
564;1287859585353736192;AGAINST;stay_at_home_orders;neither;neg
565;1286161282027212800;AGAINST;stay_at_home_orders;hate_speech;neg
566;1282445190528208897;AGAINST;stay_at_home_orders;neither;neg
567;1276662918654898176;AGAINST;stay_at_home_orders;offensive_language;neg
568;1249350462719090689;AGAINST;stay_at_home_orders;neither;neg
569;1276604141318606849;AGAINST;stay_at_home_orders;neither;other
570;1286740730095042562;AGAINST;stay_at_home_orders;neither;neg
571;1287695559944474630;AGAINST;stay_at_home_orders;hate_speech;neg
572;1286314608316293126;AGAINST;stay_at_home_orders;neither;neg
573;1278347351438974976;AGAINST;stay_at_home_orders;offensive_language;neg
574;1287819613464440832;AGAINST;stay_at_home_orders;neither;neg
575;1285989156204814339;AGAINST;stay_at_home_orders;hate_speech;neg
576;1280272667380117504;AGAINST;stay_at_home_orders;neither;neg
577;1283053008780177410;AGAINST;stay_at_home_orders;neither;neg
578;1286794490741587968;AGAINST;stay_at_home_orders;offensive_language;neg
579;1287091749408645120;AGAINST;stay_at_home_orders;neither;other
580;1287279077876027392;AGAINST;stay_at_home_orders;hate_speech;neg
581;1278432651700064258;AGAINST;stay_at_home_orders;offensive_language;neg
582;1289916277343924224;AGAINST;stay_at_home_orders;offensive_language;neg
583;1284640500054622208;AGAINST;stay_at_home_orders;offensive_language;neg
584;1284922705003806722;AGAINST;stay_at_home_orders;neither;neg
585;1283178452305227777;AGAINST;stay_at_home_orders;neither;neg
586;1282443891413663744;AGAINST;stay_at_home_orders;offensive_language;neg
587;1289278114929860608;AGAINST;stay_at_home_orders;neither;neg
588;1283016875006242816;AGAINST;stay_at_home_orders;neither;neg
589;1276105349251174400;AGAINST;stay_at_home_orders;offensive_language;neg
590;1277908928832180224;AGAINST;stay_at_home_orders;neither;neg
591;1284702957783711745;AGAINST;stay_at_home_orders;neither;pos
592;1278160879222169602;AGAINST;stay_at_home_orders;neither;neg
593;1288864907778240521;AGAINST;stay_at_home_orders;neither;neg
594;1287105905117495296;AGAINST;stay_at_home_orders;offensive_language;neg
595;1285539535586295809;AGAINST;stay_at_home_orders;neither;neg
596;1275890617856516103;AGAINST;stay_at_home_orders;offensive_language;neg
597;1290095808725934080;AGAINST;stay_at_home_orders;offensive_language;neg
598;1289236352458842112;AGAINST;stay_at_home_orders;offensive_language;neg
599;1285081627190636544;AGAINST;stay_at_home_orders;neither;neg
600;1289116166020005889;AGAINST;stay_at_home_orders;neither;neg
601;1275927159195021313;AGAINST;stay_at_home_orders;hate_speech;pos
602;1282834715838500864;AGAINST;stay_at_home_orders;offensive_language;neg
603;1283211511062814728;AGAINST;stay_at_home_orders;neither;neg
604;1289315162881576961;AGAINST;stay_at_home_orders;offensive_language;neg
605;1288919547941183488;AGAINST;stay_at_home_orders;offensive_language;neg
606;1283166061785948160;AGAINST;stay_at_home_orders;neither;pos
607;1284540354532958209;AGAINST;stay_at_home_orders;offensive_language;neg
608;1278052320358666240;AGAINST;stay_at_home_orders;neither;neg
609;1283698111907602435;AGAINST;stay_at_home_orders;neither;neg
610;1277806158032465920;AGAINST;stay_at_home_orders;neither;neg
611;1289712757869121537;AGAINST;stay_at_home_orders;neither;neg
612;1284041783475941382;AGAINST;stay_at_home_orders;neither;other
613;1276542915846660096;AGAINST;stay_at_home_orders;offensive_language;neg
614;1278171024111083520;AGAINST;stay_at_home_orders;offensive_language;neg
615;1287411973223849987;AGAINST;stay_at_home_orders;neither;neg
616;1286597254900572160;AGAINST;stay_at_home_orders;neither;neg
617;1290605032417697792;AGAINST;stay_at_home_orders;neither;neg
618;1287005911446413313;AGAINST;stay_at_home_orders;neither;neg
619;1278199937595998209;AGAINST;stay_at_home_orders;neither;neg
620;1285541473530847232;NONE;stay_at_home_orders;neither;neg
621;1285522734253056000;NONE;stay_at_home_orders;neither;pos
622;1290792302277869568;NONE;stay_at_home_orders;offensive_language;other
623;1289545213954990081;NONE;stay_at_home_orders;neither;other
624;1289813659523268608;NONE;stay_at_home_orders;neither;other
625;1281925145129447424;NONE;stay_at_home_orders;offensive_language;pos
626;1285974593925259264;NONE;stay_at_home_orders;neither;other
627;1277287585182650368;NONE;stay_at_home_orders;offensive_language;neg
628;1281413454558048257;NONE;stay_at_home_orders;hate_speech;pos
629;1287004145166290944;NONE;stay_at_home_orders;neither;other
630;1277996565328736262;NONE;stay_at_home_orders;neither;other
631;1285902578195275776;NONE;stay_at_home_orders;neither;other
632;1281051817510486016;NONE;stay_at_home_orders;neither;neg
633;1288443012771717121;NONE;stay_at_home_orders;neither;other
634;1276673486161928202;NONE;stay_at_home_orders;offensive_language;neg
635;1285565286926753792;NONE;stay_at_home_orders;neither;other
636;1285540480185503744;NONE;stay_at_home_orders;neither;other
637;1278006690865123334;NONE;stay_at_home_orders;neither;other
638;1286041967227330561;NONE;stay_at_home_orders;offensive_language;neg
639;1285834177020076032;NONE;stay_at_home_orders;offensive_language;pos
640;1288744235706077186;NONE;stay_at_home_orders;neither;neg
641;1277649830672818178;NONE;stay_at_home_orders;neither;neg
642;1283568232859938816;NONE;stay_at_home_orders;offensive_language;neg
643;1289569585696395275;NONE;stay_at_home_orders;neither;other
644;1287745993866219521;NONE;stay_at_home_orders;neither;neg
645;1283548331139051520;NONE;stay_at_home_orders;neither;other
646;1280881259904995329;NONE;stay_at_home_orders;neither;other
647;1288584288477347840;NONE;stay_at_home_orders;neither;neg
648;1283349915549065218;NONE;stay_at_home_orders;offensive_language;pos
649;1289721426233171970;NONE;stay_at_home_orders;neither;pos
650;1283067785317363712;NONE;stay_at_home_orders;neither;other
651;1289162114582667265;NONE;stay_at_home_orders;neither;neg
652;1280397248203907072;NONE;stay_at_home_orders;neither;pos
653;1290666828340109312;NONE;stay_at_home_orders;neither;other
654;1290399463157182465;NONE;stay_at_home_orders;neither;pos
655;1283068037264838656;NONE;stay_at_home_orders;neither;other
656;1282943040189956096;NONE;stay_at_home_orders;neither;neg
657;1290659534353072131;NONE;stay_at_home_orders;neither;other
658;1283274862128009218;NONE;stay_at_home_orders;offensive_language;neg
659;1282020924804349952;NONE;stay_at_home_orders;offensive_language;neg
660;1284810832266788864;NONE;stay_at_home_orders;neither;neg
661;1282485094926737408;NONE;stay_at_home_orders;offensive_language;neg
662;1288169329855348738;NONE;stay_at_home_orders;neither;neg
663;1286892347289214977;NONE;stay_at_home_orders;hate_speech;neg
664;1290788258612420609;NONE;stay_at_home_orders;neither;other
