;tweetid;stance;temporal;hate;sentiment
628;1473058752551129093;deny;past;offensive_language;negative
629;1473058825796309002;deny;future;neither;negative
630;1473175399689375748;deny;past;neither;positive
631;1473208090749198343;deny;past;neither;neutral
632;1473236433959890945;deny;future;neither;negative
633;1473246094758871041;deny;past;neither;negative
634;1473250926492372994;deny;future;neither;positive
635;1473283010216837126;deny;future;offensive_language;negative
636;1473285532318945292;deny;present;neither;positive
637;1473285790209875975;deny;present;neither;positive
638;1473292515872849925;deny;future;offensive_language;negative
639;1473294760693567490;deny;past;neither;negative
640;1473301707392180233;deny;present;offensive_language;positive
641;1473305637622882306;deny;past;neither;positive
642;1473308860081446920;deny;future;offensive_language;positive
643;1473313715118383114;deny;past;neither;negative
644;1473319696124493825;deny;past;offensive_language;positive
645;1473334819383701515;deny;future;neither;negative
646;1473335932468310022;deny;future;offensive_language;positive
647;1473338127561289733;deny;past;offensive_language;positive
648;1473372505394102278;deny;future;neither;negative
649;1473381477320691716;deny;future;offensive_language;neutral
650;1473398401626787846;deny;past;offensive_language;positive
651;1473402499952480262;deny;future;neither;negative
652;1473412453509722112;deny;past;neither;negative
653;1473446356652068864;deny;past;neither;negative
654;1473468087617863688;deny;past;neither;negative
655;1473490320163803140;deny;past;neither;positive
656;1473587081016487936;deny;present;neither;positive
657;1473643895498153991;deny;present;offensive_language;negative
658;1473644354652852225;deny;present;neither;negative
659;1473657033324965888;deny;past;neither;positive
660;1473658858249752576;deny;past;offensive_language;negative
661;1473673273527390211;deny;present;neither;negative
662;1473679918395543566;deny;future;neither;negative
663;1473681535333289987;deny;past;neither;positive
664;1473701917264072706;deny;future;neither;negative
665;1473716877495050250;deny;future;offensive_language;negative
666;1473731654803939335;deny;present;neither;neutral
667;1473738289463144453;deny;future;neither;positive
668;1473745954889216001;deny;past;neither;neutral
669;1473750313966485509;deny;future;neither;negative
670;1473753782542553092;deny;past;offensive_language;positive
671;1473760743778570240;deny;present;offensive_language;negative
672;1473767779698413575;deny;present;neither;negative
673;1473778770607628293;deny;present;neither;positive
674;1473787359648907265;deny;future;offensive_language;negative
675;1473792848814395394;deny;future;neither;negative
676;1473818260604862464;deny;present;neither;negative
677;1473864823809138689;deny;future;neither;positive
678;1473878390549536770;deny;past;neither;negative
679;1473879723495202816;deny;past;offensive_language;negative
680;1473885193887002627;deny;present;neither;positive
681;1473927645230292994;deny;future;offensive_language;negative
682;1473951035391569925;deny;present;offensive_language;neutral
683;1473995710320283660;deny;future;offensive_language;negative
684;1474023529196646402;deny;future;neither;negative
685;1474024115908452354;deny;past;offensive_language;positive
686;1474057510839472134;deny;present;neither;negative
687;1474072187518668809;deny;future;neither;negative
688;1474087968063164437;deny;present;neither;negative
689;1474129609348292618;deny;present;neither;neutral
690;1474155999632187393;deny;present;offensive_language;negative
691;1474174251804540930;deny;future;offensive_language;negative
692;1474224453433266176;deny;future;offensive_language;negative
693;1474264588396945415;deny;past;neither;negative
694;1474265164308533253;deny;past;neither;negative
695;1474316172522926080;deny;present;neither;negative
696;1474341305585057793;deny;future;offensive_language;negative
697;1474446248644124677;deny;future;neither;negative
698;1474462642001621002;deny;future;offensive_language;negative
699;1474505029193121792;deny;future;neither;negative
700;1474519711916474373;deny;present;neither;neutral
701;1474556648253698050;deny;present;neither;negative
702;1474593426708385795;deny;present;offensive_language;positive
703;1474602055255969801;deny;present;neither;positive
704;1474667499211866116;deny;past;neither;negative
705;1474684430518214659;deny;future;neither;negative
706;1474687506436210691;deny;future;neither;negative
707;1474693762160934914;deny;past;neither;neutral
708;1474734017262292993;deny;present;neither;negative
709;1474736748945096704;deny;present;neither;neutral
710;1474737336789483528;deny;present;neither;negative
711;1474743364461502466;deny;future;neither;neutral
712;1474765854327857160;deny;future;neither;negative
713;1474774737968672770;deny;past;offensive_language;negative
714;1474787773999681539;deny;present;neither;negative
715;1474789563721818119;deny;present;neither;positive
716;1474808245399265280;deny;future;neither;positive
717;1474828952938156034;deny;present;neither;neutral
718;1474834394300837888;deny;past;offensive_language;negative
719;1474865110313148416;deny;future;neither;negative
720;1474887151254859777;deny;future;neither;negative
721;1474891693396676609;deny;present;neither;neutral
722;1474892395850330112;deny;present;neither;negative
723;1474910065509478408;deny;past;neither;negative
724;1474916670150000640;deny;past;offensive_language;negative
725;1474929383781580808;deny;present;neither;neutral
726;1474930672024309764;deny;past;offensive_language;positive
727;1475011449533706241;deny;present;neither;neutral
728;1475039570605531137;deny;present;neither;neutral
729;1475047597152821248;deny;future;neither;negative
730;1475054398447443973;deny;past;offensive_language;negative
731;1475093543114838016;deny;present;neither;positive
732;1475093889921196037;deny;future;neither;negative
733;1475100136208539659;deny;past;offensive_language;negative
734;1475107258543579136;deny;future;neither;negative
735;1475119394640388099;deny;present;neither;positive
736;1475119787189616644;deny;future;neither;negative
737;1475141653102927873;deny;future;neither;positive
738;1475185260594077700;deny;present;neither;neutral
739;1475185845103562758;deny;present;neither;negative
740;1475189060461379590;deny;future;offensive_language;negative
741;1475189197610926081;deny;past;neither;positive
742;1475194236291092481;deny;future;neither;negative
743;1475217281785360386;deny;present;offensive_language;positive
744;1475227236609544199;deny;present;neither;neutral
745;1475233684139692032;deny;past;offensive_language;negative
746;1475242776358895616;deny;past;neither;positive
747;1475259152192741381;deny;present;neither;positive
748;1475272959711342592;deny;future;neither;negative
749;1475310246075588609;deny;present;neither;negative
750;1475368241568571392;deny;present;neither;negative
751;1475408007844573184;deny;future;offensive_language;negative
752;1475415724982214659;deny;past;neither;positive
753;1475437758793621506;deny;present;neither;negative
754;1475444453242454026;deny;present;neither;negative
755;1475444665763696641;deny;present;neither;negative
756;1475451979841343490;deny;past;offensive_language;negative
757;1475473609086930955;deny;future;neither;negative
758;1475483777245880323;deny;present;neither;negative
759;1475498755482742786;deny;past;offensive_language;negative
760;1475507920095694855;deny;future;neither;negative
761;1475512594089787392;deny;present;neither;negative
762;1475513973365694468;deny;future;neither;negative
763;1475515909452152835;deny;future;offensive_language;positive
764;1475517912114937862;deny;future;offensive_language;positive
765;1475530733531779072;deny;present;neither;negative
766;1475535555605716993;deny;past;offensive_language;negative
767;1475536245510004749;deny;future;neither;negative
768;1475544346610966536;deny;future;neither;negative
769;1475545689077784577;deny;present;neither;negative
770;1475547061848211457;deny;past;offensive_language;negative
771;1475547936331239425;deny;present;neither;neutral
772;1475556101718523907;deny;past;offensive_language;negative
773;1475559377096507392;deny;future;offensive_language;negative
774;1475563001302376465;deny;present;neither;neutral
775;1475564437138403328;deny;past;neither;negative
776;1475569752609333256;deny;past;neither;negative
777;1475586038106099720;deny;future;offensive_language;neutral
778;1475604464467914754;deny;future;offensive_language;positive
779;1475604515558674432;deny;future;offensive_language;positive
780;1475605839415156736;deny;past;offensive_language;positive
781;1475610042376224768;deny;future;neither;negative
782;1475628724246745090;deny;future;neither;positive
783;1475639598801846272;deny;present;offensive_language;positive
784;1475645124071862276;deny;present;neither;negative
785;1475647697558421508;deny;past;neither;negative
786;1475650767340154882;deny;future;neither;negative
787;1475651091219902467;deny;future;neither;positive
788;1475659423720914945;deny;past;offensive_language;positive
789;1475666700062363652;deny;past;offensive_language;positive
790;1475671696698839047;deny;present;offensive_language;positive
791;1475675462957473797;deny;past;offensive_language;negative
792;1475681044623994880;deny;future;neither;neutral
793;1475691656863092738;deny;present;hate_speech;positive
794;1475694875454627841;deny;past;offensive_language;positive
795;1475747869177135104;deny;future;neither;positive
796;1475749282942636032;deny;future;neither;negative
797;1475751455340609542;deny;present;neither;negative
798;1475769910496137218;deny;past;offensive_language;negative
799;1475789095955750915;deny;present;neither;negative
800;1475793842129547265;deny;present;neither;negative
801;1475812186895400966;deny;past;offensive_language;negative
802;1475817051734355970;deny;present;neither;positive
803;1475826666131836933;deny;present;neither;negative
804;1475836403259002880;deny;future;offensive_language;negative
805;1475851585003479042;deny;future;neither;negative
806;1475852793890021380;deny;past;neither;negative
