;tweetid;topic;stance;hate;sentiment
599;1202699642175180809;2;1.0;neither;positive
600;1205174157157253120;2;1.0;neither;negative
601;1203917287683690503;5;-1.0;offensive_language;negative
602;1205195672628027392;2;1.0;neither;negative
603;1203970887625662464;3;1.0;offensive_language;negative
604;1200935960340553729;1;0.0;neither;negative
605;1204975164464734208;1;1.0;neither;positive
606;1205526093106573312;1;1.0;neither;positive
607;1200961739346497539;3;-1.0;neither;negative
608;1205210179400126464;2;-1.0;offensive_language;positive
609;1203195719932186624;2;0.0;offensive_language;negative
610;1202654947051024386;3;-1.0;neither;negative
611;1202616311559442432;3;1.0;neither;negative
612;1202740948079271937;1;1.0;neither;positive
613;1201529370940186625;1;-1.0;neither;positive
614;1204095457644990474;4;1.0;neither;negative
615;1203708659668115459;2;-1.0;neither;negative
616;1205125289531105280;3;1.0;neither;negative
617;1204751766891438083;1;1.0;neither;negative
618;1204851848571752448;2;1.0;neither;positive
619;1203002752072388609;1;0.0;neither;neutral
620;1201028294436507648;1;1.0;offensive_language;positive
621;1202687311361630209;5;1.0;neither;negative
622;1204478336384327680;2;0.0;neither;neutral
623;1203106672517869568;1;1.0;neither;negative
624;1202786094682640384;1;-1.0;neither;negative
625;1203499435164090368;1;0.0;offensive_language;positive
626;1202952315369603075;4;1.0;offensive_language;neutral
627;1203138678895169537;5;1.0;offensive_language;negative
628;1205001871590658048;1;1.0;neither;negative
629;1204574075273850880;1;1.0;neither;positive
630;1202601941706137601;1;1.0;neither;positive
631;1204874807356952576;1;1.0;neither;negative
632;1200975035827130373;1;1.0;neither;neutral
633;1203010506123988992;1;1.0;neither;positive
634;1204808779767975938;1;0.0;neither;positive
635;1200951657300922369;2;1.0;neither;positive
636;1203780669656027136;1;1.0;offensive_language;negative
637;1204077771737174016;1;1.0;neither;negative
638;1204533256504266752;1;1.0;neither;negative
639;1205544778299060224;1;-1.0;neither;positive
640;1203023740583452673;2;1.0;neither;positive
641;1201007821145415680;1;1.0;neither;positive
642;1205341443851579392;1;1.0;offensive_language;positive
643;1204265939161759745;1;1.0;neither;positive
644;1205533072344657922;1;1.0;neither;positive
645;1204413195072331781;1;1.0;neither;negative
646;1205118731535495173;1;0.0;offensive_language;positive
647;1205165302222184454;1;1.0;neither;positive
648;1200931646880411648;1;1.0;offensive_language;negative
649;1203069881299525633;2;-1.0;offensive_language;positive
650;1203121505028231168;1;1.0;offensive_language;neutral
651;1202946980676288512;1;1.0;offensive_language;negative
652;1204712621758459904;2;1.0;neither;positive
653;1204584568453386240;1;1.0;offensive_language;negative
654;1202981023455285248;2;1.0;neither;positive
655;1204282898662084609;1;1.0;neither;positive
656;1202655984382103552;1;1.0;neither;neutral
657;1205477526006427648;1;1.0;neither;neutral
658;1202795358704680960;1;1.0;neither;neutral
659;1204088882532360201;1;1.0;neither;positive
660;1205182425741086722;1;1.0;offensive_language;positive
661;1204056668809486337;1;1.0;offensive_language;negative
662;1201025335120162817;2;1.0;offensive_language;negative
663;1201024861298184194;1;1.0;neither;neutral
664;1205422118193774597;2;1.0;offensive_language;positive
665;1201747408377372672;1;1.0;offensive_language;negative
666;1204410481357705216;1;0.0;neither;negative
667;1204991095140167681;1;1.0;offensive_language;positive
668;1204484186435796992;1;1.0;neither;neutral
669;1201271768511586304;1;-1.0;neither;negative
670;1204749956210417664;2;1.0;offensive_language;positive
671;1205160625321758722;4;1.0;offensive_language;positive
672;1201009239293956096;2;1.0;neither;neutral
673;1203750956195708928;2;1.0;offensive_language;neutral
674;1203219407067058176;2;1.0;neither;neutral
675;1202717624800628738;1;1.0;offensive_language;neutral
676;1205457841160519681;1;1.0;neither;positive
677;1205148565770817537;1;1.0;neither;positive
678;1205484842361610240;1;-1.0;hate_speech;negative
679;1200937093251379202;5;1.0;neither;negative
680;1204759924711907333;1;1.0;neither;negative
681;1200963057180200961;1;-1.0;neither;neutral
682;1204299949657247744;1;1.0;neither;negative
683;1201985389231251458;4;1.0;neither;positive
684;1203022173901864973;1;1.0;offensive_language;negative
685;1203750670660227073;2;1.0;neither;positive
686;1203852292048338946;1;1.0;offensive_language;negative
687;1201677904763084802;1;0.0;neither;positive
688;1200999725115281408;4;1.0;neither;positive
689;1204868766514974724;3;1.0;neither;positive
690;1203947414069170176;1;1.0;neither;positive
691;1201013536572338178;1;-1.0;neither;negative
692;1202844324762812416;2;1.0;neither;positive
693;1204430576905793541;1;1.0;neither;positive
694;1203578836631330816;1;0.0;neither;positive
695;1201779864258457600;2;1.0;neither;neutral
696;1204898812608831493;4;1.0;neither;negative
697;1201027592502931456;1;1.0;neither;negative
698;1201384323926175744;1;1.0;neither;negative
699;1204630335474032640;1;1.0;neither;negative
700;1205108925344997376;4;1.0;neither;positive
701;1201018943621591043;1;-1.0;offensive_language;neutral
702;1204912355458445312;1;1.0;neither;positive
703;1200937531770101762;2;0.0;neither;positive
704;1205138348249141249;1;0.0;offensive_language;negative
705;1205498310204809217;1;1.0;offensive_language;negative
706;1205267122647003136;1;1.0;neither;negative
707;1203386619132358657;3;1.0;neither;negative
708;1203659795343040512;1;1.0;offensive_language;positive
709;1203014097802948610;1;0.0;neither;negative
710;1202157925294325760;3;1.0;neither;neutral
711;1204475617028321280;2;1.0;neither;positive
712;1204304773622702080;1;0.0;neither;neutral
713;1204121152563617794;4;1.0;neither;positive
714;1201384504469774336;1;-1.0;neither;positive
715;1202380785472483330;1;1.0;offensive_language;positive
716;1201046537431736321;1;-1.0;offensive_language;positive
717;1205192428787032064;2;1.0;neither;neutral
718;1203647029789872129;1;-1.0;neither;positive
719;1201063526577651713;1;1.0;neither;positive
720;1201003715928326145;2;0.0;offensive_language;positive
721;1204354436199600128;1;1.0;neither;positive
722;1204261376291557376;2;1.0;neither;positive
723;1205486544317870080;1;1.0;neither;positive
724;1200977740452773888;1;1.0;neither;positive
725;1203263165338750977;1;-1.0;offensive_language;negative
726;1203650373212352512;1;1.0;hate_speech;neutral
727;1204415368342601728;1;1.0;neither;positive
728;1201049199556661248;1;0.0;neither;positive
729;1202953361840050181;4;1.0;neither;negative
730;1203860620082237440;2;1.0;neither;positive
731;1204781477591801856;2;1.0;neither;positive
732;1201250499699363841;1;1.0;neither;positive
733;1202608649383772161;1;1.0;offensive_language;positive
734;1203694893660426245;1;1.0;neither;positive
735;1201860063079612416;1;1.0;offensive_language;positive
736;1200937097982619648;5;1.0;neither;negative
737;1201051318850379776;1;1.0;neither;positive
738;1205022190753796096;1;0.0;neither;neutral
739;1204810733856415744;1;1.0;neither;positive
740;1203498672115335168;2;1.0;offensive_language;positive
741;1203976328829030401;2;1.0;offensive_language;negative
742;1202818449111539712;1;1.0;offensive_language;neutral
743;1203685398263685123;1;1.0;offensive_language;negative
744;1202614515050930176;3;1.0;neither;positive
745;1205467309789319168;1;1.0;offensive_language;neutral
746;1202923732584607745;1;1.0;offensive_language;positive
747;1201160659301552129;2;-1.0;offensive_language;negative
748;1203589592454053888;1;1.0;neither;positive
749;1204534391260635136;4;1.0;neither;neutral
750;1205268046912393217;1;1.0;neither;negative
751;1204394788629438464;4;1.0;neither;negative
752;1204642462737690624;1;0.0;offensive_language;negative
753;1203310529579798528;1;1.0;offensive_language;negative
754;1202306627606663177;3;1.0;neither;positive
755;1205259528775835658;2;0.0;neither;negative
756;1205470172498280450;1;1.0;offensive_language;positive
757;1203419286758469632;2;1.0;offensive_language;positive
758;1205252822809362433;2;1.0;offensive_language;negative
759;1204790257675321344;4;1.0;neither;neutral
760;1203017967073513472;1;1.0;neither;positive
761;1205335123161313281;2;1.0;offensive_language;positive
762;1204176298681282560;2;1.0;offensive_language;positive
763;1203751281745108992;1;1.0;offensive_language;neutral
764;1200947187095678977;1;0.0;neither;negative
765;1202822482140553216;3;1.0;neither;negative
766;1204167547018461186;1;-1.0;neither;neutral
767;1204763300908732416;1;-1.0;offensive_language;positive
768;1204683544225705984;2;1.0;offensive_language;positive
769;1201049206192050178;1;1.0;neither;positive
770;1202802128890150912;2;1.0;offensive_language;negative
771;1205285396718014464;1;1.0;neither;neutral
772;1203071632543232009;1;1.0;neither;negative
773;1202182352832614401;1;1.0;neither;positive
774;1204260385475268610;2;1.0;neither;positive
775;1205416450162192384;1;1.0;neither;positive
776;1205121030722859008;1;0.0;offensive_language;positive
777;1200986484700041217;2;1.0;neither;neutral
778;1205029439928553472;1;1.0;offensive_language;neutral
779;1204798521011888129;1;1.0;offensive_language;positive
780;1200989472617304064;1;1.0;neither;positive
781;1201537407792881664;2;1.0;offensive_language;negative
782;1204806100454907905;2;1.0;neither;neutral
783;1201899274264555521;2;1.0;offensive_language;positive
784;1204541918484586502;4;1.0;neither;positive
785;1200976846873153537;1;1.0;neither;positive
786;1204130163648106496;2;1.0;hate_speech;negative
787;1200978584652763136;1;-1.0;neither;positive
788;1203350706490490880;1;1.0;neither;positive
789;1204821583316967424;1;0.0;offensive_language;neutral
790;1202712233580670976;5;1.0;neither;positive
791;1204330337179815937;5;1.0;offensive_language;negative
792;1204860113938505728;1;1.0;neither;negative
793;1201361868385857536;1;1.0;offensive_language;negative
794;1205244423489110021;1;1.0;neither;negative
795;1204394650519375872;2;1.0;offensive_language;positive
796;1203345158063955969;2;0.0;hate_speech;positive
797;1203790892739579904;2;1.0;hate_speech;negative
798;1204696157647233024;2;1.0;offensive_language;neutral
799;1201068527446347776;1;1.0;neither;positive
800;1201005503192748033;4;1.0;neither;negative
801;1204828247483146240;3;-1.0;neither;positive
802;1202958245863837696;1;1.0;offensive_language;positive
803;1205317255384449024;2;1.0;neither;positive
804;1202937744906784768;5;1.0;neither;negative
805;1201049219429228545;1;1.0;neither;positive
806;1201730975429881856;4;1.0;hate_speech;negative
807;1205473197174509568;2;1.0;neither;positive
808;1200935684913213443;1;1.0;neither;neutral
809;1201043115169189888;1;1.0;neither;positive
810;1205531772806557697;1;1.0;neither;negative
811;1203345794474151936;3;1.0;hate_speech;positive
812;1201804781959798785;1;1.0;neither;negative
813;1202606147770826752;1;1.0;neither;positive
814;1203771124871335936;1;1.0;neither;positive
815;1202706900069957632;1;1.0;neither;positive
816;1204697251337134080;1;1.0;neither;positive
817;1203482493665587200;1;1.0;neither;neutral
818;1204729679443136517;3;1.0;neither;negative
819;1205412910077366273;1;1.0;offensive_language;positive
820;1203681972469534721;1;0.0;offensive_language;positive
821;1204770744854552577;1;1.0;neither;positive
822;1200932775701798913;1;1.0;neither;negative
823;1202663446036303873;3;0.0;offensive_language;positive
824;1202767579275759616;4;1.0;neither;negative
825;1203489520160845824;1;-1.0;neither;neutral
826;1202788770212282369;2;1.0;offensive_language;positive
827;1205621897037328392;1;0.0;offensive_language;negative
828;1202965536922992640;1;1.0;neither;negative
829;1203009793448796161;2;0.0;offensive_language;positive
830;1204747049205415936;1;0.0;neither;neutral
831;1201069307607814145;1;0.0;neither;neutral
832;1201740751115153408;1;1.0;offensive_language;negative
833;1203957895634669568;1;0.0;neither;negative
834;1202976017058545664;2;1.0;neither;positive
835;1202853971813003264;1;0.0;offensive_language;negative
836;1205201722181849089;2;1.0;offensive_language;negative
837;1204203665562705926;1;0.0;offensive_language;negative
838;1202543001484058626;1;1.0;neither;positive
839;1200966041016254465;5;1.0;neither;negative
840;1201004553551990784;4;1.0;neither;neutral
841;1201036746915565568;1;1.0;offensive_language;positive
842;1203414365950611458;2;1.0;neither;negative
843;1205433712311259137;1;1.0;neither;negative
844;1204509224996179969;3;1.0;neither;positive
845;1204749377912233985;1;1.0;neither;neutral
846;1204174106456993793;2;1.0;offensive_language;positive
847;1201941705076793344;1;1.0;neither;negative
848;1203997334549364736;5;1.0;neither;negative
849;1205139271126077442;1;1.0;offensive_language;positive
850;1203374096945467393;5;1.0;neither;neutral
851;1204874689618821129;1;1.0;offensive_language;neutral
852;1204929416687734787;1;1.0;offensive_language;negative
853;1205393030712381440;1;1.0;neither;positive
854;1205400340444651520;1;1.0;neither;positive
855;1201058136074919936;1;1.0;offensive_language;neutral
856;1204584679829098497;2;0.0;neither;neutral
857;1202597472016703489;2;1.0;offensive_language;positive
858;1204744446325219328;2;1.0;neither;positive
859;1202350364953075712;1;0.0;neither;positive
860;1200988335524573184;1;0.0;neither;positive
861;1204350941454954496;2;1.0;neither;negative
862;1205461948428632066;1;1.0;neither;positive
863;1204045249812799489;2;0.0;offensive_language;positive
864;1201037272013049856;1;1.0;offensive_language;positive
865;1205219033961947136;1;1.0;offensive_language;positive
866;1201079353049862144;1;1.0;offensive_language;negative
867;1204345862974930945;1;-1.0;offensive_language;negative
868;1204184251924729856;2;1.0;neither;positive
869;1204405157775249408;2;1.0;neither;neutral
870;1203780521320419333;1;1.0;offensive_language;negative
871;1204690941035995136;1;1.0;neither;neutral
872;1204780257494089730;1;1.0;offensive_language;positive
873;1201033053692284929;4;1.0;neither;positive
874;1203001275132104705;1;1.0;neither;positive
875;1201037109223665664;5;1.0;neither;negative
876;1201019662080905216;1;1.0;neither;neutral
877;1203778555928350723;4;1.0;neither;positive
878;1204269985708695552;2;0.0;neither;neutral
879;1203344461612408832;1;1.0;neither;positive
880;1202847649923313664;1;1.0;neither;neutral
881;1202882004192256001;1;1.0;neither;positive
882;1204343528207396864;2;1.0;offensive_language;positive
883;1204888168740401154;1;1.0;offensive_language;neutral
884;1201076247570374656;2;1.0;offensive_language;neutral
885;1205478657306824704;2;1.0;offensive_language;negative
886;1201048416324898817;4;1.0;neither;positive
887;1205299585062588416;1;-1.0;offensive_language;positive
888;1204719244765736960;2;1.0;neither;neutral
889;1205497866006990848;1;1.0;neither;positive
890;1202624062922428419;1;1.0;neither;neutral
